,Unnamed: 0,Company ID,Companies,Revenue,Business Status,Revenue Growth %,Last Financing Size,Website,LinkedIn URL,Last Financing Valuation,Total Patent Documents,Active Patent Documents,Acquirers,Active Investors,Total Clinical Trials,Year Founded,Business Status Rank,Age,Age Score,Revenue QRank,Revenue Growth % QRank,Last Financing Size QRank,Last Financing Valuation QRank,Total Patent Documents QRank,Active Patent Documents QRank,Total Clinical Trials QRank,Weighted Company Score,Company Score,total_investor_score,avg_investor_score,Final Score,Company Maturity
632,632,41330-89,Hi/Fn,36.45,Generating Revenue,-18.33,56.8,Unknown,Unknown,56.8,26.0,4.0,Exar,Unknown,0.0,1996.0,8,29.0,4,5.0,0.0,6.0,5.0,5.0,2.0,0.0,80.0,49.51140065146579,47.07919073729209,47.07919073729209,48.295295694378936,48.295295694378936
1163,1164,56707-03,Dexela,0.07,Product Development,-87.3,18.1,www.dexela.com,http://www.linkedin.com/company/dexela-ltd,18.1,24.0,13.0,Revvity,Unknown,0.0,2005.0,4,20.0,4,1.0,0.0,3.0,3.0,5.0,5.0,0.0,44.5,26.3843648208469,280.72482038917826,70.18120509729457,48.28278495907073,48.28278495907073
836,836,125491-42,Superscape Group,14.65,Generating Revenue,0.0,38.81,www.superscape.com,Unknown,38.81,81.0,21.0,Glu Mobile,Unknown,0.0,1993.0,8,32.0,4,3.0,0.0,5.0,5.0,7.0,5.0,0.0,76.5,47.23127035830618,49.32929911811854,49.32929911811854,48.28028473821236,48.28028473821236
544,544,484034-68,Front Line Power Construction,56.12,Generating Revenue,2.07,0.0,www.front-linepower.com,Unknown,0.0,0.0,0.0,Ocelot Bidco,Unknown,0.0,2010.0,8,15.0,4,6.0,1.0,0.0,0.0,0.0,0.0,0.0,51.5,30.94462540716612,262.2670499386063,65.56676248465158,48.255693945908845,48.255693945908845
1032,1033,55089-91,NoWait,4.07,Generating Revenue,0.0,40.7,www.nowait.com,Unknown,40.7,0.0,0.0,Yelp,Unknown,0.0,2010.0,8,15.0,4,2.0,0.0,5.0,5.0,0.0,0.0,0.0,60.5,36.807817589576544,775.0419159436499,59.6186089187423,48.21321325415942,48.21321325415942
716,716,40416-58,Alogent,24.4,Profitable,0.0,0.0,www.alogent.com,http://www.linkedin.com/company/alogent-corp,0.0,27.0,11.0,Unknown,Battery Ventures,0.0,1995.0,10,30.0,4,4.0,0.0,0.0,0.0,5.0,4.0,0.0,60.5,36.807817589576544,238.42000968221123,59.60500242055281,48.206410005064676,48.206410005064676
929,929,11776-60,IOMED (Drug Delivery),9.31,Generating Revenue,-16.62,21.13,Unknown,Unknown,21.13,0.0,0.0,DJO Global,Unknown,0.0,1974.0,8,51.0,4,3.0,0.0,4.0,3.0,0.0,0.0,0.0,56.5,34.20195439739413,124.41656997909716,62.20828498954858,48.20511969347136,48.20511969347136
1335,1340,54426-07,Camera360(Chengdu),0.0,Generating Revenue,0.0,0.0,www.camera360.com,http://www.linkedin.com/company/camera360,0.0,0.0,0.0,Unknown,"Gobi Partners, MPCi, Susquehanna Asia Investments, Tencent Investment",0.0,2010.0,8,15.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.24104234527687,625.1973243236569,78.14966554045711,48.19535394286699,48.19535394286699
367,367,98705-53,MV Agusta Motor,124.81,Generating Revenue,-10.02,51.75,www.mvagusta.com,Unknown,103.3,45.0,15.0,Unknown,Unknown,0.0,1945.0,8,80.0,4,7.0,0.0,5.0,7.0,6.0,5.0,0.0,92.0,57.32899022801303,234.08161641752847,39.01360273625475,48.17129648213389,48.17129648213389
1448,1454,63908-47,DiscoverReady,0.0,Generating Revenue,0.0,0.0,www.discoverready.com,Unknown,0.0,0.0,0.0,Consilio,Unknown,0.0,2005.0,8,20.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.24104234527687,156.07567952461093,78.03783976230547,48.13944105379117,48.13944105379117
1158,1159,51229-90,iSocket,0.22,Generating Revenue,6.28,22.4,www.isocket.com,http://www.linkedin.com/company/the-rubicon-project,22.4,0.0,0.0,Magnite,Unknown,0.0,2007.0,8,18.0,4,1.0,3.0,4.0,4.0,0.0,0.0,0.0,57.5,34.85342019543974,1965.496658165078,61.42177056765869,48.13759538154922,48.13759538154922
1973,1994,50962-06,Spiracur,0.0,Generating Revenue,0.0,0.0,www.spiracur.com,http://www.linkedin.com/company/spiracur-inc.,0.0,23.0,18.0,KCI Holdings,Unknown,0.0,2007.0,8,18.0,4,0.0,0.0,0.0,0.0,5.0,5.0,0.0,42.0,24.755700325732896,786.0886965995426,71.4626087817766,48.10915455375475,48.10915455375475
1114,1115,61422-58,Open Counter Enterprises,1.5,Generating Revenue,0.0,0.0,www.opencounter.com,http://www.linkedin.com/company/opencounter,0.0,0.0,0.0,Accela,Unknown,0.0,2013.0,8,12.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,24.104234527687293,288.45588513152916,72.11397128288229,48.10910290528479,48.10910290528479
699,699,170049-52,Greenstar Plant Products,26.0,Generating Revenue,-29.98,83.52,www.getgreenstar.com,Unknown,83.52,4.0,1.0,Hydrofarm,Unknown,0.0,1998.0,8,27.0,4,5.0,0.0,6.0,6.0,2.0,1.0,0.0,77.5,47.88273615635179,48.27505253409496,48.27505253409496,48.078894345223375,48.078894345223375
1946,1966,54483-58,Simplee (Financial Software),0.0,Generating Revenue,0.0,100.0,www2.simplee.com,Unknown,100.0,0.0,0.0,Flywire,Unknown,0.0,2010.0,8,15.0,4,0.0,0.0,7.0,6.0,0.0,0.0,0.0,61.0,37.13355048859935,767.2790487492125,59.02146528840096,48.07750788850015,48.07750788850015
564,564,187878-88,Segment Development & Construction,51.13,Generating Revenue,0.0,0.0,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,0.0,0.0,8,2025.0,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,29.96742671009772,66.17101942309235,66.17101942309235,48.06922306659503,48.06922306659503
60,60,41336-02,Covance,3000.0,Profitable,0.0,0.0,www.covance.com,Unknown,0.0,0.0,0.0,Nao Medical,Unknown,119.0,1996.0,10,29.0,4,10.0,0.0,0.0,0.0,0.0,0.0,7.0,90.0,56.02605863192182,80.05980029122397,40.02990014561198,48.0279793887669,48.0279793887669
999,1000,166307-86,7D Surgical,6.0,Generating Revenue,0.0,120.64,www.7dsurgical.com,http://www.linkedin.com/company/7d-surgical,120.64,0.0,0.0,SeaSpine Holdings,Unknown,2.0,2009.0,8,16.0,4,2.0,0.0,7.0,7.0,0.0,0.0,1.0,72.5,44.62540716612377,616.9799807163065,51.41499839302554,48.02020277957466,48.02020277957466
1501,1508,52305-76,EraGen BioSciences,0.0,Generating Revenue,0.0,34.0,www.eragen.com,Unknown,34.0,0.0,0.0,Luminex,Unknown,0.0,1994.0,8,31.0,4,0.0,0.0,5.0,4.0,0.0,0.0,0.0,52.0,31.270358306188925,582.6729378185258,64.74143753539175,48.00589792079034,48.00589792079034
1404,1410,54192-70,CosmoCom,0.0,Profitable,0.0,20.0,www.cosmocom.com,http://www.linkedin.com/company/cosmocom,20.0,17.0,7.0,Enghouse Systems,Unknown,0.0,1996.0,10,29.0,4,0.0,0.0,3.0,3.0,4.0,3.0,0.0,60.0,36.48208469055374,357.07187351415143,59.51197891902524,47.997031804789486,47.997031804789486
1879,1899,43104-52,Reuters Group,0.0,Generating Revenue,0.0,0.0,www.reuters.com,http://www.linkedin.com/company/reuters2,0.0,0.0,0.0,Thomson Reuters,ValueAct Capital Management,0.0,1850.0,8,175.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.24104234527687,77.66033022444056,77.66033022444056,47.95068628485871,47.95068628485871
1423,1429,52922-08,Cytochroma (Drug Discovery),0.0,Generating Revenue,0.0,0.06,www.cytochroma.com,http://www.linkedin.com/company/cytochroma-inc.,0.0,80.0,37.0,OPKO Health,Innovate UK,0.0,1996.0,8,29.0,4,0.0,0.0,1.0,0.0,7.0,6.0,0.0,47.5,28.33876221498371,2161.6348484499713,67.5510890140616,47.94492561452266,47.94492561452266
926,926,58552-66,Nanotech Security,9.5,Generating Revenue,54.46,71.57,www.nanosecurity.ca,Unknown,71.57,0.0,0.0,Meta Materials,Unknown,0.0,1984.0,8,41.0,4,3.0,9.0,6.0,6.0,0.0,0.0,0.0,81.5,50.488599348534194,45.392396202854336,45.392396202854336,47.94049777569427,47.94049777569427
480,480,96343-12,Lovoo,73.99,Generating Revenue,-9.19,86.14,www.lovoo.com,http://www.linkedin.com/company/lovoo-gmbh,86.14,0.0,0.0,The Meet Group,Unknown,0.0,2011.0,8,14.0,4,6.0,0.0,6.0,6.0,0.0,0.0,0.0,77.0,47.55700325732899,144.88334031396496,48.29444677132165,47.92572501432532,47.92572501432532
1996,2017,62411-32,Tamale Software,0.0,Generating Revenue,0.0,69.1,Unknown,http://www.linkedin.com/company/tamale-software,69.1,4.0,0.0,SS&C Advent,Unknown,0.0,2002.0,8,23.0,4,0.0,0.0,6.0,6.0,2.0,0.0,0.0,62.0,37.78501628664495,173.8862109024219,57.962070300807305,47.87354329372613,47.87354329372613
1707,1721,52196-77,mLab,0.0,Generating Revenue,0.0,69.97,www.mlab.com,Unknown,69.97,0.0,0.0,MongoDB,Techstars,0.0,2011.0,8,14.0,4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,59.0,35.83061889250814,479.2757164922457,59.90946456153071,47.87004172701943,47.87004172701943
737,737,113009-23,Innova Gaming Group,22.25,Generating Revenue,-0.65,40.62,www.innovagaminggroup.com,Unknown,40.62,0.0,0.0,Pollard Banknote,Unknown,0.0,1994.0,8,31.0,4,4.0,0.0,5.0,5.0,0.0,0.0,0.0,66.5,40.71661237785016,55.0096426529322,55.0096426529322,47.863127515391184,47.863127515391184
1942,1962,52654-15,SignalDemand,0.0,Generating Revenue,0.0,13.5,www.signaldemand.com,Unknown,13.5,0.0,0.0,PROS Holdings,Unknown,0.0,2004.0,8,21.0,4,0.0,0.0,3.0,3.0,0.0,0.0,0.0,45.5,27.035830618892504,892.9693331168542,68.68994870129647,47.86288966009449,47.86288966009449
1232,1236,54274-96,Aldera,0.0,Generating Revenue,0.0,34.4,www.aldera.com,Unknown,34.4,0.0,0.0,Evolent Health,Unknown,0.0,2002.0,8,23.0,4,0.0,0.0,5.0,5.0,0.0,0.0,0.0,54.5,32.89902280130293,250.98219271821256,62.74554817955314,47.82228549042803,47.82228549042803
1897,1917,58380-22,Runbook,0.0,Generating Revenue,0.0,0.0,www.runbook.com,http://www.linkedin.com/company/runbook-company-international,0.0,0.0,0.0,BlackLine,Unknown,0.0,2004.0,8,21.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.24104234527687,309.5107906737402,77.37769766843505,47.80937000685596,47.80937000685596
616,616,41250-25,Catapult Communications,39.58,Profitable,0.41,105.0,Unknown,http://www.linkedin.com/company/catapult-communications,105.0,0.0,0.0,Ixia,Unknown,0.0,1985.0,10,40.0,4,5.0,1.0,7.0,7.0,0.0,0.0,0.0,87.0,54.07166123778501,41.54046241525772,41.54046241525772,47.806061826521365,47.806061826521365
656,656,41168-80,Simtek,31.89,Generating Revenue,-5.86,48.5,Unknown,http://www.linkedin.com/company/simtek-corporation,48.5,0.0,0.0,Cypress Semiconductor,Unknown,0.0,1986.0,8,39.0,4,5.0,0.0,5.0,5.0,0.0,0.0,0.0,69.5,42.67100977198697,369.2755958086422,52.75365654409175,47.71233315803936,47.71233315803936
1632,1644,52523-02,Kinvey,0.0,Generating Revenue,0.0,49.2,www.kinvey.com,Unknown,49.2,0.0,0.0,Progress Software,Unknown,0.0,2011.0,8,14.0,4,0.0,0.0,5.0,5.0,0.0,0.0,0.0,54.5,32.89902280130293,1312.1705829787916,62.48431347518055,47.69166813824174,47.69166813824174
580,580,57583-63,Inventus,49.44,Generating Revenue,0.0,0.0,www.inventus.com,Unknown,0.0,0.0,0.0,Legility,Unknown,0.0,1991.0,8,34.0,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,29.96742671009772,522.7769028962066,65.34711286202582,47.657269786061775,47.657269786061775
595,595,42777-28,GoRemote Internet Communications,44.7,Generating Revenue,0.0,0.0,www.gric.com,Unknown,0.0,0.0,0.0,iPass( Internet Service Providers),Unknown,0.0,1998.0,8,27.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,28.01302931596091,336.27214154470335,67.25442830894067,47.63372881245079,47.63372881245079
1924,1944,53339-86,Sendmail,0.0,Generating Revenue,0.0,13.58,www.sendmail.com,Unknown,13.58,0.0,0.0,Proofpoint,Unknown,0.0,1998.0,8,27.0,4,0.0,0.0,3.0,3.0,0.0,0.0,0.0,45.5,27.035830618892504,1568.9987500038494,68.21733695668911,47.62658378779081,47.62658378779081
769,769,52979-41,Soasta,20.0,Generating Revenue,0.0,0.0,www.soasta.com,Unknown,0.0,1.0,1.0,Akamai Technologies,"Frazier Group, Hercules Capital",0.0,2006.0,8,19.0,4,4.0,0.0,0.0,0.0,1.0,1.0,0.0,46.0,27.361563517915307,1695.9822077954036,67.83928831181615,47.600425914865724,47.600425914865724
1055,1056,458164-72,Ballard Motive Solutions,3.53,Generating Revenue,73.04,40.0,www.ballardmotivesolutions.com,Unknown,40.0,0.0,0.0,Ballard Power Systems,Unknown,0.0,2009.0,8,16.0,4,2.0,9.0,5.0,5.0,0.0,0.0,0.0,74.0,45.60260586319218,396.11498296448576,49.51437287056072,47.55848936687645,47.55848936687645
441,441,50946-40,EVERFI,85.5,Profitable,0.0,0.0,www.everfi.com,http://www.linkedin.com/company/everfi,0.0,0.0,0.0,Unknown,The Najafi Companies,0.0,2008.0,10,17.0,4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,36.48208469055374,1817.023392251057,58.61365781455022,47.547871252551985,47.547871252551985
974,974,42226-84,Technorati,7.0,Profitable,0.0,3.0,www.technorati.com,http://www.linkedin.com/company/technorati,3.0,11.0,0.0,Synacor,Unknown,0.0,2002.0,10,23.0,4,2.0,0.0,1.0,1.0,4.0,0.0,0.0,55.5,33.55048859934853,982.8962303890996,61.43101439931873,47.490751499333626,47.490751499333626
1771,1788,66163-78,"Order Up (Restaurants, Hotels and Leisure)",0.0,Generating Revenue,0.0,78.4,www.orderup.com,Unknown,78.4,0.0,0.0,Groupon,Unknown,0.0,2009.0,8,16.0,4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,59.0,35.83061889250814,236.59744945721513,59.149362364303784,47.48999062840596,47.48999062840596
226,226,66215-53,Abacus International,335.0,Profitable,0.0,411.0,www.abacus.com.sg,http://www.linkedin.com/company/abacus-international,632.3,0.0,0.0,Sabre Travel Network,Unknown,0.0,1998.0,10,27.0,4,9.0,0.0,9.0,9.0,0.0,0.0,0.0,106.5,66.77524429967426,84.59148710016117,28.19716236672039,47.486203333197324,47.486203333197324
1929,1949,42710-23,Sezmi,0.0,Generating Revenue,0.0,27.0,Unknown,http://www.linkedin.com/company/sezmi-inc,27.0,1.0,0.0,Piksel,Unknown,0.0,2003.0,8,22.0,4,0.0,0.0,4.0,4.0,1.0,0.0,0.0,51.5,30.94462540716612,1279.6624665570187,63.98312332785093,47.463874367508524,47.463874367508524
574,574,14771-44,Nexsan,50.0,Generating Revenue,0.0,0.0,www.nexsan.com,http://www.linkedin.com/company/nexsan,0.0,39.0,22.0,Unknown,Serene Investment Management,0.0,1999.0,8,26.0,4,6.0,0.0,0.0,0.0,6.0,5.0,0.0,61.5,37.45928338762214,1034.19297088659,57.455165049255,47.45722421843857,47.45722421843857
1203,1207,53792-02,AccelOps,0.0,Generating Revenue,0.0,22.28,www.accelops.com,http://www.linkedin.com/company/513254,22.28,1.0,1.0,Fortinet,Unknown,0.0,2007.0,8,18.0,4,0.0,0.0,4.0,4.0,1.0,1.0,0.0,52.0,31.270358306188925,381.2869058204938,63.54781763674897,47.40908797146895,47.40908797146895
2089,2112,527192-74,Web3Sense,0.0,Generating Revenue,0.0,0.06,www.web3sense.ai,http://www.linkedin.com/company/web3sense,0.0,0.0,0.0,Unknown,Elevate Ventures,0.0,2022.0,8,3.0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,20.84690553745928,73.97012658324518,73.97012658324518,47.40851606035223,47.40851606035223
1446,1452,54708-85,Direct Conversion,0.0,Profitable,0.0,0.24,www.directconversion.com,Unknown,0.0,243.0,78.0,Varex Imaging,Innovate UK,0.0,1997.0,10,28.0,4,0.0,0.0,1.0,0.0,8.0,7.0,0.0,56.5,34.20195439739413,604.871463187841,60.4871463187841,47.344550358089116,47.344550358089116
770,770,11491-57,Telwares Communications (Acquired by Vercuity),20.0,Profitable,0.0,0.0,Unknown,Unknown,0.0,0.0,0.0,Telwares Communications,Unknown,0.0,1994.0,10,31.0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,30.61889250814332,256.0140758313488,64.0035189578372,47.31120573299026,47.31120573299026
1182,1184,53856-01,TestQuest,0.01,Generating Revenue,0.0,2.1,www.testquest.com,Unknown,2.1,3.0,1.0,Bsquare,Unknown,0.0,1983.0,8,42.0,4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,41.5,24.429967426710096,2035.1127463404152,70.17630159794535,47.30313451232772,47.30313451232772
1272,1276,105805-54,Assemble Systems,0.0,Generating Revenue,0.0,93.6,www.assemblesystems.com,Unknown,93.6,3.0,0.0,Autodesk,Unknown,0.0,2011.0,8,14.0,4,0.0,0.0,6.0,6.0,1.0,0.0,0.0,60.5,36.807817589576544,288.76411441585924,57.752822883171845,47.280320236374195,47.280320236374195
1691,1705,93263-95,Meetrics,0.0,Generating Revenue,0.0,24.32,www.meetrics.com,http://www.linkedin.com/company/meetrics,24.32,11.0,8.0,DoubleVerify,Unknown,0.0,2008.0,8,17.0,4,0.0,0.0,4.0,4.0,4.0,4.0,0.0,58.0,35.179153094462535,534.1747639071598,59.352751545239975,47.26595231985125,47.26595231985125
969,969,59263-12,Greenline Financial Technologies,7.2,Generating Revenue,20.97,0.0,www.greenlinetech.com,Unknown,0.0,0.0,0.0,CameronTec Intressenter,Unknown,0.0,2000.0,8,25.0,4,2.0,6.0,0.0,0.0,0.0,0.0,0.0,47.0,28.01302931596091,132.97789518618515,66.48894759309258,47.25098845452674,47.25098845452674
1739,1754,54969-04,NextPage,0.0,Generating Revenue,0.0,5.46,www.nextpage.com,http://www.linkedin.com/company/nextpage,5.46,15.0,0.0,Proofpoint,Unknown,0.0,1999.0,8,26.0,4,0.0,0.0,2.0,1.0,4.0,0.0,0.0,44.5,26.3843648208469,1020.258999590591,68.01726663937274,47.20081573010982,47.20081573010982
917,917,53488-99,SiteScape,10.0,Generating Revenue,0.0,18.5,www.sitescape.com,Unknown,18.5,0.0,0.0,Novell,Unknown,0.0,1995.0,8,30.0,4,3.0,0.0,3.0,3.0,0.0,0.0,0.0,54.5,32.89902280130293,430.33864447684124,61.47694921097732,47.18798600614012,47.18798600614012
1845,1865,53711-38,Qspeed Semiconductor,0.0,Generating Revenue,0.0,7.0,www.qspeed.com,http://www.linkedin.com/company/qspeed-semiconductor-inc.,7.0,5.0,1.0,Power Integrations,Unknown,0.0,1999.0,8,26.0,4,0.0,0.0,2.0,2.0,2.0,1.0,0.0,44.5,26.3843648208469,747.8522559677738,67.98656872434307,47.185466772594985,47.185466772594985
1884,1904,115485-49,RisingTideGames,0.0,Startup,0.0,184.19,www.risingtidegames.com,Unknown,184.19,0.0,0.0,Zynga,Unknown,0.0,2014.0,3,11.0,10,0.0,0.0,7.0,7.0,0.0,0.0,0.0,52.0,31.270358306188925,252.20392082307242,63.050980205768106,47.16066925597852,47.16066925597852
295,295,61576-93,Prudential Investments (Wealth Management Solutions),196.51,Generating Revenue,0.0,24.73,Unknown,Unknown,24.73,0.0,0.0,Envestnet,Unknown,0.0,1980.0,8,45.0,4,8.0,0.0,4.0,4.0,0.0,0.0,0.0,74.0,45.60260586319218,48.69045715824753,48.69045715824753,47.14653151071985,47.14653151071985
443,443,101264-14,Edx,84.7,Generating Revenue,0.0,773.01,www.edx.org,http://www.linkedin.com/company/edx,773.01,4.0,0.0,2U,Unknown,0.0,2012.0,8,13.0,4,7.0,0.0,9.0,9.0,2.0,0.0,0.0,96.5,60.26058631921824,101.89859872237093,33.96619957412364,47.11339294667094,47.11339294667094
1435,1441,48551-23,Delve Networks,0.0,Generating Revenue,0.0,4.09,www.delvenetworks.com,http://www.linkedin.com/company/delve-networks,4.09,0.0,0.0,Edgio,Unknown,0.0,2006.0,8,19.0,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.5,21.17263843648208,657.3376239603555,73.03751377337284,47.10507610492746,47.10507610492746
941,941,179636-68,TradeExtensions,8.76,Generating Revenue,22.76,45.0,www.tradeextensions.com,Unknown,45.0,6.0,0.0,Coupa,Unknown,0.0,2000.0,8,25.0,4,3.0,7.0,5.0,5.0,3.0,0.0,0.0,78.5,48.53420195439739,45.63641010795096,45.63641010795096,47.08530603117417,47.08530603117417
1762,1779,53626-51,ONPATH Technologies,0.0,Generating Revenue,0.0,36.8,Unknown,http://www.linkedin.com/company/on-path-technologies,36.8,3.0,0.0,NetScout Systems,Unknown,0.0,2007.0,8,18.0,4,0.0,0.0,5.0,5.0,1.0,0.0,0.0,56.0,33.87622149837133,241.01490147013777,60.25372536753444,47.06497343295288,47.06497343295288
1096,1097,153336-25,Interpeak,2.03,Profitable,-88.24,18.19,www.interpeak.se,Unknown,18.19,0.0,0.0,Wind River,Unknown,0.0,2000.0,10,25.0,4,1.0,0.0,3.0,3.0,0.0,0.0,0.0,55.5,33.55048859934853,121.04009586482138,60.52004793241069,47.03526826587961,47.03526826587961
1029,1030,95243-32,Timely ( Business/Productivity Software),4.1,Generating Revenue,0.0,99.8,www.gettimely.com,http://www.linkedin.com/company/timely-appointment-scheduling-software,99.8,0.0,0.0,EverCommerce,Unknown,0.0,2011.0,8,14.0,4,2.0,0.0,7.0,6.0,0.0,0.0,0.0,67.0,41.04234527687296,105.91199456316097,52.95599728158049,46.99917127922672,46.99917127922672
1050,1051,12749-59,Appfluent Technology,3.69,Generating Revenue,0.0,18.0,www.appfluent.com,Unknown,18.0,7.0,0.0,Attunity,Unknown,0.0,1998.0,8,27.0,4,2.0,0.0,3.0,3.0,3.0,0.0,0.0,56.0,33.87622149837133,1141.4570081352233,60.076684638695966,46.976453068533644,46.976453068533644
870,870,128969-74,Orbit One Communications,12.4,Profitable,56.96,26.41,www.orbit-one.com,Unknown,26.41,0.0,0.0,Numerex,Unknown,0.0,0.0,10,2025.0,4,3.0,9.0,4.0,4.0,0.0,0.0,0.0,79.5,49.185667752443,44.71264318151376,44.71264318151376,46.94915546697838,46.94915546697838
1434,1440,152862-76,Delve (Network Management Software),0.0,Generating Revenue,0.0,15.1,www.delvesecurity.com,Unknown,15.1,1.0,1.0,SecureWorks,Unknown,0.0,2014.0,8,11.0,10,0.0,0.0,3.0,3.0,1.0,1.0,0.0,53.5,32.24755700325733,739.4118636312955,61.617655302607965,46.93260615293265,46.93260615293265
1107,1108,54091-54,Honest Buildings,1.7,Generating Revenue,0.0,161.0,www.honestbuildings.com,Unknown,161.0,0.0,0.0,Procore Technologies,Unknown,0.0,2012.0,8,13.0,4,1.0,0.0,7.0,7.0,0.0,0.0,0.0,66.5,40.71661237785016,2600.2726863187377,53.06678951670893,46.891700947279546,46.891700947279546
1552,1560,435926-71,Genosity (Iselin),0.0,Generating Revenue,0.0,196.04,www.genosity.com,Unknown,196.04,0.0,0.0,Invitae,Unknown,0.0,2016.0,8,9.0,10,0.0,0.0,8.0,8.0,0.0,0.0,0.0,74.0,45.60260586319218,48.14917234495781,48.14917234495781,46.875889104075,46.875889104075
1083,1084,60190-75,Geewa,2.33,Profitable,-60.07,0.0,www.geewa.com,http://www.linkedin.com/company/geewa,0.0,63.0,42.0,AppLovin,Unknown,0.0,2004.0,10,21.0,4,1.0,0.0,0.0,0.0,7.0,6.0,0.0,55.5,33.55048859934853,240.46294566046458,60.115736415116146,46.83311250723234,46.83311250723234
722,722,109510-03,Nexgen Wireless,23.8,Generating Revenue,48.75,21.43,www.nexgenwireless.com,Unknown,21.43,0.0,0.0,PCTEL,Unknown,0.0,2000.0,8,25.0,4,4.0,9.0,4.0,4.0,0.0,0.0,0.0,75.5,46.57980456026058,47.06345571364994,47.06345571364994,46.82163013695526,46.82163013695526
2038,2060,169693-12,tZERO (GREY: TZROP),0.0,Generating Revenue,0.0,40.53,www.tzero.com,http://www.linkedin.com/company/tzero,0.0,6.0,2.0,Unknown,Unknown,0.0,2014.0,8,11.0,10,0.0,0.0,5.0,0.0,3.0,1.0,0.0,53.0,31.921824104234524,431.84791555899216,61.69255936557031,46.80719173490242,46.80719173490242
370,370,496367-83,Sangtec Molecular Diagnostics,121.86,Generating Revenue,0.0,27.0,www.sangtecmd.com,Unknown,27.0,46.0,21.0,Cepheid,Unknown,0.0,2001.0,8,24.0,4,7.0,0.0,4.0,4.0,6.0,5.0,0.0,82.5,51.1400651465798,42.42162373921773,42.42162373921773,46.78084444289877,46.78084444289877
1664,1676,54503-29,LocationSmart,0.0,Generating Revenue,0.0,0.0,www.locationsmart.com,http://www.linkedin.com/company/locationsmart,0.0,5.0,3.0,Unknown,Unknown,0.0,1995.0,8,30.0,4,0.0,0.0,0.0,0.0,2.0,1.0,0.0,35.5,20.52117263843648,510.7350027334079,72.9621432476297,46.74165794303309,46.74165794303309
428,428,41046-58,American Technical Ceramics,93.76,Generating Revenue,11.45,0.23,www.atceramics.com,http://www.linkedin.com/company/american-technical-ceramics,0.23,102.0,36.0,Kyocera AVX,Unknown,0.0,1966.0,8,59.0,4,7.0,4.0,1.0,1.0,7.0,6.0,0.0,77.0,47.55700325732899,45.90430897201206,45.90430897201206,46.73065611467052,46.73065611467052
1843,1863,54191-17,Qpod,0.0,Generating Revenue,0.0,10.4,www.groupon.jp,Unknown,20.75,0.0,0.0,Groupon,Unknown,0.0,2010.0,8,15.0,4,0.0,0.0,2.0,3.0,0.0,0.0,0.0,43.5,25.7328990228013,135.42972072685905,67.71486036342952,46.72387969311541,46.72387969311541
743,743,41515-21,Tribute Pharmaceuticals,21.69,Generating Revenue,81.34,146.0,Unknown,Unknown,146.0,1.0,0.0,Aralez Pharmaceuticals,Unknown,1.0,1981.0,8,44.0,4,4.0,9.0,7.0,7.0,1.0,0.0,1.0,93.5,58.30618892508143,175.69727398816957,35.13945479763392,46.72282186135767,46.72282186135767
1596,1605,105760-36,Indegy,0.0,Generating Revenue,0.0,80.1,www.indegy.com,Unknown,80.1,0.0,0.0,Tenable,Unknown,0.0,2014.0,8,11.0,10,0.0,0.0,6.0,6.0,0.0,0.0,0.0,65.0,39.73941368078175,1288.1005814447392,53.67085756019747,46.705135620489614,46.705135620489614
554,554,40816-72,ABP Induction Systems,54.75,Generating Revenue,10.16,0.0,www.abpinduction.com,http://www.linkedin.com/company/abp-induction,0.0,78.0,38.0,Primetals Technologies,Unknown,0.0,2005.0,8,20.0,4,6.0,4.0,0.0,0.0,7.0,6.0,0.0,69.5,42.67100977198697,101.43425640671111,50.71712820335556,46.69406898767126,46.69406898767126
1895,1915,103000-33,RTP,0.0,Generating Revenue,0.0,0.0,www.rtpcorp.com,http://www.linkedin.com/company/rtp-corp,0.0,0.0,0.0,Unknown,Unknown,0.0,1968.0,8,57.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.24104234527687,75.10441918714223,75.10441918714223,46.67273076620955,46.67273076620955
